image,Depth_mean,Depth_std,Shading_mean,Shading_std,Normals_mean,Normals_std
11084_var1.png,0.31172678,0.28284207,0.4794308082730164,0.2729672560009982,0.03007116419764896,0.04555710782150836
14601_var1.png,0.3117269,0.28284213,0.4794308082730164,0.2729672560009982,0.03007117402103818,0.04555712946363545
2790_var1.png,0.31172684,0.2828421,0.4794308082730164,0.2729672560009982,0.030071166581947924,0.04555711634494749
3137_var1.png,0.31172678,0.2828421,0.4794308082730164,0.2729672560009982,0.03007116578820894,0.045557105698312596
3407_var1.png,0.3117269,0.2828421,0.4794308082730164,0.2729672560009982,0.030071167140108872,0.045557107250989534
4103_var1.png,0.31172684,0.28284207,0.4794308082730164,0.2729672560009982,0.030071166017716606,0.04555710705509417
5570_var1.png,0.3117268,0.28284207,0.4794308082730164,0.2729672560009982,0.030071165401828907,0.045557116279676804
62_var1.png,0.31172678,0.28284207,0.4794308082730164,0.2729672560009982,0.030071164466543503,0.04555711057135052
9646_var1.png,0.31172684,0.28284207,0.4794308082730164,0.2729672560009982,0.03007116642539058,0.04555710842628233
9648_var1.png,0.3117269,0.2828421,0.4794308082730164,0.2729672560009982,0.030071167939953167,0.045557115235349985
